Country,Reactor,Reactor Type,Emission Type,Year,Emissions [TBq yr^-1],Electricity Supplied [GW.h],Annual Time On Line [h],RX_PRIS,H_yr,EF [TBq GWa^-1]
United States,Pilgrim 1 1972,BWR,CO2,1976,0.140628425,2415.5,5330.0,PILGRIM-1,8784,0.5113972615193542
United States,Pilgrim 1 1972,BWR,CO2,1977,0.154408904,2652.2,5379.0,PILGRIM-1,8760,0.5099999996380364
United States,Pilgrim 1 1972,BWR,CO2,1978,0.254807877,4376.7,7276.0,PILGRIM-1,8760,0.5100000005757763
United States,Pilgrim 1 1972,BWR,CO2,1979,0.28204863,4844.6,7828.0,PILGRIM-1,8760,0.5099999997523015
United States,Pilgrim 1 1972,BWR,CO2,1980,0.177225,3044.1,4952.0,PILGRIM-1,8784,0.5113972602739726
United States,Pilgrim 1 1972,BWR,CO2,1981,0.200512671,3444.1,5767.0,PILGRIM-1,8760,0.5099999994076827
United States,Pilgrim 1 1972,BWR,CO2,1982,0.19137226,3287.1,5597.0,PILGRIM-1,8760,0.5099999992698732
United States,Pilgrim 1 1972,BWR,CO2,1983,0.274322945,4711.9,7640.0,PILGRIM-1,8760,0.5099999996179885
United States,Pilgrim 1 1972,BWR,CO2,1984,0.000204932,3.52,34.0,PILGRIM-1,8784,0.511398490909091
United States,Pilgrim 1 1972,BWR,CO2,1985,0.288241404,4950.97,8013.0,PILGRIM-1,8760,0.5099999998060986
United States,Pilgrim 1 1972,BWR,CO2,1986,0.059821952,1027.53,1646.0,PILGRIM-1,8760,0.5099999995328603
United States,Pilgrim 1 1972,BWR,CO2,1989,0.099424384,1707.76,4919.0,PILGRIM-1,8760,0.5100000022485596
United States,Pilgrim 1 1972,BWR,CO2,1990,0.247036781,4243.22,6784.0,PILGRIM-1,8760,0.5100000003676454
United States,Pilgrim 1 1972,BWR,CO2,1991,0.199373904,3424.54,5572.0,PILGRIM-1,8760,0.5099999997196704
United States,Pilgrim 1 1972,BWR,CO2,1992,0.276073596,4741.97,7400.0,PILGRIM-1,8784,0.5113972604769748
United States,Pilgrim 1 1972,BWR,CO2,1993,0.252716644,4340.78,6880.0,PILGRIM-1,8760,0.5100000003317376
United States,Pilgrim 1 1972,BWR,CO2,1994,0.222634795,3824.08,6069.0,PILGRIM-1,8760,0.5100000010983033
United States,Pilgrim 1 1972,BWR,CO2,1995,0.2611625,4485.85,6962.0,PILGRIM-1,8760,0.51
United States,Pilgrim 1 1972,BWR,CO2,1996,0.309978699,5324.34,8345.0,PILGRIM-1,8784,0.5113972608841659
United States,Pilgrim 1 1972,BWR,CO2,1997,0.250949692,4310.43,6840.0,PILGRIM-1,8760,0.5100000004454311
United States,Pilgrim 1 1972,BWR,CO2,1998,0.331756747,5698.41,8760.0,PILGRIM-1,8760,0.5100000006528137
United States,Pilgrim 1 1972,BWR,CO2,1999,0.260433596,4473.33,7141.0,PILGRIM-1,8760,0.5100000002146051
United States,Pilgrim 1 1972,BWR,CO2,2000,0.320918664,5512.25,8454.0,PILGRIM-1,8784,0.5113972596627512
United States,Pilgrim 1 1972,BWR,CO2,2001,0.299481781,5144.04,7884.0,PILGRIM-1,8760,0.5100000003032635
United States,Pilgrim 1 1972,BWR,CO2,2002,0.335870514,5769.07,8760.0,PILGRIM-1,8760,0.5100000004576128
United States,Pilgrim 1 1972,BWR,CO2,2003,0.289767329,4977.18,7548.0,PILGRIM-1,8760,0.5100000004098706
United States,Pilgrim 1 1972,BWR,CO2,2004,0.34578,5939.28,8721.0,PILGRIM-1,8784,0.5113972602739726
United States,Pilgrim 1 1972,BWR,CO2,2005,0.318693527,5474.03,8166.0,PILGRIM-1,8760,0.5099999993642709
United States,Pilgrim 1 1972,BWR,CO2,2006,0.339371815,5829.21,8684.0,PILGRIM-1,8760,0.5099999998970701
United States,Pilgrim 1 1972,BWR,CO2,2007,0.298069966,5119.79,7774.0,PILGRIM-1,8760,0.5100000004218923
United States,Pilgrim 1 1972,BWR,CO2,2008,0.341686027,5868.96,8656.0,PILGRIM-1,8784,0.5113972596793981
United States,Pilgrim 1 1972,BWR,CO2,2009,0.314151849,5396.02,8012.0,PILGRIM-1,8760,0.5099999994885118
United States,Pilgrim 1 1972,BWR,CO2,2010,0.344530034,5917.81,8760.0,PILGRIM-1,8760,0.5099999996350001
United States,Pilgrim 1 1972,BWR,CO2,2011,0.296055,5085.18,7710.0,PILGRIM-1,8760,0.51
United States,Pilgrim 1 1972,BWR,CO2,2012,0.342133733,5876.65,8714.0,PILGRIM-1,8784,0.5113972604582543
United States,Pilgrim 1 1972,BWR,CO2,2013,0.25188411,4326.48,6796.0,PILGRIM-1,8760,0.5100000008320852
United States,Pilgrim 1 1972,BWR,CO2,2014,0.335875171,5769.15,8640.0,PILGRIM-1,8760,0.5099999996463951
United States,Pilgrim 1 1972,BWR,CO2,2015,0.290705822,4993.3,7507.0,PILGRIM-1,8760,0.5100000001441932
United States,Pilgrim 1 1972,BWR,CO2,2016,0.315130514,5412.83,8222.0,PILGRIM-1,8784,0.5113972607630389
United States,Point Beach 1-2,PWR,CO2,1972,0.025400986,3311.2,9336.0,POINT BEACH-1,8784,0.0673841087895627
United States,Point Beach 1-2,PWR,CO2,1973,0.043981479,5733.3,15059.0,POINT BEACH-1,8760,0.0671999993092983
United States,Point Beach 1-2,PWR,CO2,1974,0.048509808,6323.6,14236.0,POINT BEACH-1,8760,0.06719999969637548
United States,Point Beach 1-2,PWR,CO2,1975,0.05113874,6666.3,14521.0,POINT BEACH-1,8760,0.0672000003600198
United States,Point Beach 1-2,PWR,CO2,1976,0.054785643,7141.7,15198.0,POINT BEACH-1,8784,0.06738410856126693
United States,Point Beach 1-2,PWR,CO2,1977,0.05607211,7309.4,15229.0,POINT BEACH-1,8760,0.0672000004925165
United States,Point Beach 1-2,PWR,CO2,1978,0.058711014,7653.4,15903.0,POINT BEACH-1,8760,0.06720000034494474
United States,Point Beach 1-2,PWR,CO2,1979,0.051912,6767.1,14183.0,POINT BEACH-1,8760,0.0672
United States,Point Beach 1-2,PWR,CO2,1980,0.046542904,6067.200000000001,14308.0,POINT BEACH-1,8784,0.06738410943037974
United States,Point Beach 1-2,PWR,CO2,1981,0.048598795,6335.200000000001,14591.0,POINT BEACH-1,8760,0.06720000066296249
United States,Point Beach 1-2,PWR,CO2,1982,0.048383233,6307.1,14729.0,POINT BEACH-1,8760,0.06720000017123558
United States,Point Beach 1-2,PWR,CO2,1983,0.041433864,5401.200000000001,12743.0,POINT BEACH-1,8760,0.06720000159964451
United States,Point Beach 1-2,PWR,CO2,1984,0.050795683,6621.58,13784.0,POINT BEACH-1,8784,0.06738411066120172
United States,Point Beach 1-2,PWR,CO2,1985,0.053370762,6957.26,14408.0,POINT BEACH-1,8760,0.06720000044845241
United States,Point Beach 1-2,PWR,CO2,1986,0.055137907,7187.620000000001,14972.0,POINT BEACH-1,8760,0.0672000001836491
United States,Point Beach 1-2,PWR,CO2,1987,0.055027595,7173.24,14826.0,POINT BEACH-1,8760,0.06720000058550948
United States,Point Beach 1-2,PWR,CO2,1988,0.05791497,7549.629999999999,15413.0,POINT BEACH-1,8784,0.06738410974842476
United States,Point Beach 1-2,PWR,CO2,1989,0.054399167,7091.32,14813.0,POINT BEACH-1,8760,0.06719999984770113
United States,Point Beach 1-2,PWR,CO2,1990,0.056193238,7325.1900000000005,15075.0,POINT BEACH-1,8760,0.06719999957407247
United States,Point Beach 1-2,PWR,CO2,1991,0.056137392,7317.91,15093.0,POINT BEACH-1,8760,0.06720000026237
United States,Point Beach 1-2,PWR,CO2,1992,0.055799243,7273.83,14901.0,POINT BEACH-1,8784,0.06738410857993657
United States,Point Beach 1-2,PWR,CO2,1993,0.058679485,7649.29,15682.0,POINT BEACH-1,8760,0.06720000007843865
United States,Point Beach 1-2,PWR,CO2,1994,0.058741392,7657.360000000001,15898.0,POINT BEACH-1,8760,0.06720000025073915
United States,Point Beach 1-2,PWR,CO2,1995,0.055067102,7178.389999999999,14926.0,POINT BEACH-1,8760,0.06720000076897467
United States,Point Beach 1-2,PWR,CO2,1996,0.053343298,6953.68,14826.0,POINT BEACH-1,8784,0.06738410879304195
United States,Point Beach 1-2,PWR,CO2,1997,0.012879924,1678.99,3660.0,POINT BEACH-1,8760,0.06720000371652005
United States,Point Beach 1-2,PWR,CO2,1998,0.043787167,5707.969999999999,12098.0,POINT BEACH-1,8760,0.06719999981079089
United States,Point Beach 1-2,PWR,CO2,1999,0.05421897,7067.83,14265.0,POINT BEACH-1,8760,0.06720000016978336
United States,Point Beach 1-2,PWR,CO2,2000,0.058777524,7662.07,15485.0,POINT BEACH-1,8784,0.06738411040567366
United States,Point Beach 1-2,PWR,CO2,2001,0.061715605,8045.07,16242.0,POINT BEACH-1,8760,0.06719999947794116
United States,Point Beach 1-2,PWR,CO2,2002,0.061217129,7980.09,15898.0,POINT BEACH-1,8760,0.0672000002556362
United States,Point Beach 1-2,PWR,CO2,2003,0.0618016,8056.280000000001,16007.0,POINT BEACH-1,8760,0.0672
United States,Point Beach 1-2,PWR,CO2,2004,0.061491989,8015.92,15745.0,POINT BEACH-1,8784,0.06738410954400742
United States,Point Beach 1-2,PWR,CO2,2005,0.052729524,6873.67,13587.0,POINT BEACH-1,8760,0.06720000090781199
United States,Point Beach 1-2,PWR,CO2,2006,0.065668898,8560.41,16732.0,POINT BEACH-1,8760,0.06719999935517108
United States,Point Beach 1-2,PWR,CO2,2007,0.063552405,8284.51,16342.0,POINT BEACH-1,8760,0.06719999949302977
United States,Point Beach 1-2,PWR,CO2,2008,0.059934729,7812.92,15269.0,POINT BEACH-1,8784,0.0673841098508624
United States,Point Beach 1-2,PWR,CO2,2009,0.062657326,8167.83,16261.0,POINT BEACH-1,8760,0.06719999997061643
United States,Point Beach 1-2,PWR,CO2,2010,0.063613162,8292.43,16365.0,POINT BEACH-1,8760,0.06720000037624677
United States,Point Beach 1-2,PWR,CO2,2011,0.05350777,6975.12,13052.0,POINT BEACH-1,8760,0.06720000017204006
United States,Point Beach 1-2,PWR,CO2,2012,0.075087715,9788.220000000001,16672.0,POINT BEACH-1,8784,0.06738410952757497
United States,Point Beach 1-2,PWR,CO2,2013,0.076289643,9944.9,16741.0,POINT BEACH-1,8760,0.06719999926394433
United States,Point Beach 1-2,PWR,CO2,2014,0.072529535,9455.380000000001,15918.0,POINT BEACH-1,8760,0.0671954724823328
United States,Point Beach 1-2,PWR,CO2,2015,0.076803276,10011.47,16766.0,POINT BEACH-1,8760,0.06720258840709707
United States,Point Beach 1-2,PWR,CO2,2016,0.077888176,10153.279999999999,16980.0,POINT BEACH-1,8784,0.06738411015789972
United States,Prairie Island 1-2,PWR,CO2,1973,5.52e-05,7.2,312.0,PRAIRIE ISLAND-1,8760,0.06716
United States,Prairie Island 1-2,PWR,CO2,1974,0.011196931,1459.6000000000001,3952.0,PRAIRIE ISLAND-1,8760,0.0671999969580707
United States,Prairie Island 1-2,PWR,CO2,1975,0.052704438,6870.4,14595.0,PRAIRIE ISLAND-1,8760,0.06719999954587798
United States,Prairie Island 1-2,PWR,CO2,1976,0.045485041,5929.299999999999,13458.0,PRAIRIE ISLAND-1,8784,0.06738410944698363
United States,Prairie Island 1-2,PWR,CO2,1977,0.058276822,7596.8,15260.0,PRAIRIE ISLAND-1,8760,0.06720000009477674
United States,Prairie Island 1-2,PWR,CO2,1978,0.059337753,7735.1,16138.0,PRAIRIE ISLAND-1,8760,0.06719999951907538
United States,Prairie Island 1-2,PWR,CO2,1979,0.054495671,7103.9,15063.0,PRAIRIE ISLAND-1,8760,0.0671999997128338
United States,Prairie Island 1-2,PWR,CO2,1980,0.050433753,6574.4,14030.0,PRAIRIE ISLAND-1,8784,0.06738410902165977
United States,Prairie Island 1-2,PWR,CO2,1981,0.05317315,6931.5,14095.0,PRAIRIE ISLAND-1,8760,0.0671999991343865
United States,Prairie Island 1-2,PWR,CO2,1982,0.059649205,7775.7,15804.0,PRAIRIE ISLAND-1,8760,0.0671999994598557
United States,Prairie Island 1-2,PWR,CO2,1983,0.05834126,7605.200000000001,15195.0,PRAIRIE ISLAND-1,8760,0.06719999968442644
United States,Prairie Island 1-2,PWR,CO2,1984,0.061871178,8065.35,16115.0,PRAIRIE ISLAND-1,8784,0.06738410949952575
United States,Prairie Island 1-2,PWR,CO2,1985,0.055930345,7290.92,14711.0,PRAIRIE ISLAND-1,8760,0.06719999975311758
United States,Prairie Island 1-2,PWR,CO2,1986,0.058865512,7673.54,15800.0,PRAIRIE ISLAND-1,8760,0.0671999996246843
United States,Prairie Island 1-2,PWR,CO2,1987,0.061772296,8052.459999999999,15992.0,PRAIRIE ISLAND-1,8760,0.06720000011921823
United States,Prairie Island 1-2,PWR,CO2,1988,0.059141753,7709.549999999999,15573.0,PRAIRIE ISLAND-1,8784,0.06738410910520069
United States,Prairie Island 1-2,PWR,CO2,1989,0.063513743,8279.47,16535.0,PRAIRIE ISLAND-1,8760,0.06720000056525358
United States,Prairie Island 1-2,PWR,CO2,1990,0.058557436,7633.379999999999,15366.0,PRAIRIE ISLAND-1,8760,0.06720000044017199
United States,Prairie Island 1-2,PWR,CO2,1991,0.064956011,8467.48,16703.0,PRAIRIE ISLAND-1,8760,0.0672000000425156
United States,Prairie Island 1-2,PWR,CO2,1992,0.051560581,6721.290000000001,13360.0,PRAIRIE ISLAND-1,8784,0.06738410982177527
United States,Prairie Island 1-2,PWR,CO2,1993,0.06232286,8124.23,15818.0,PRAIRIE ISLAND-1,8760,0.0671999997045874
United States,Prairie Island 1-2,PWR,CO2,1994,0.063449995,8271.16,15992.0,PRAIRIE ISLAND-1,8760,0.0672000005077885
United States,Prairie Island 1-2,PWR,CO2,1995,0.065107364,8487.21,16418.0,PRAIRIE ISLAND-1,8760,0.0671999996041102
United States,Prairie Island 1-2,PWR,CO2,1996,0.063109392,8226.76,15980.0,PRAIRIE ISLAND-1,8784,0.06738410982306522
United States,Prairie Island 1-2,PWR,CO2,1997,0.054969447,7165.66,14145.0,PRAIRIE ISLAND-1,8760,0.0672000005191427
United States,Prairie Island 1-2,PWR,CO2,1998,0.057863112,7542.87,14503.0,PRAIRIE ISLAND-1,8760,0.06719999961818247
United States,Prairie Island 1-2,PWR,CO2,1999,0.066480592,8666.22,16333.0,PRAIRIE ISLAND-1,8760,0.0672000002215499
United States,Prairie Island 1-2,PWR,CO2,2000,0.066883715,8718.77,16319.0,PRAIRIE ISLAND-1,8784,0.0673841095200355
United States,Prairie Island 1-2,PWR,CO2,2001,0.060700164,7912.7,14921.0,PRAIRIE ISLAND-1,8760,0.0671999995753662
United States,Prairie Island 1-2,PWR,CO2,2002,0.066503912,8669.259999999998,16350.0,PRAIRIE ISLAND-1,8760,0.06719999966779172
United States,Prairie Island 1-2,PWR,CO2,2003,0.06779314,8837.32,16677.0,PRAIRIE ISLAND-1,8760,0.06720000027157555
United States,Prairie Island 1-2,PWR,CO2,2004,0.063382795,8262.4,15754.0,PRAIRIE ISLAND-1,8784,0.06738411009876066
United States,Prairie Island 1-2,PWR,CO2,2005,0.064185436,8367.029999999999,15761.0,PRAIRIE ISLAND-1,8760,0.0672000004015762
United States,Prairie Island 1-2,PWR,CO2,2006,0.062256964,8115.639999999999,15450.0,PRAIRIE ISLAND-1,8760,0.0671999995859846
United States,Prairie Island 1-2,PWR,CO2,2007,0.068379298,8913.73,16960.0,PRAIRIE ISLAND-1,8760,0.06719999938073064
United States,Prairie Island 1-2,PWR,CO2,2008,0.062281283,8118.8099999999995,15548.0,PRAIRIE ISLAND-1,8784,0.06738411046347927
United States,Prairie Island 1-2,PWR,CO2,2009,0.063314521,8253.5,15683.0,PRAIRIE ISLAND-1,8760,0.06720000047979645
United States,Prairie Island 1-2,PWR,CO2,2010,0.067375902,8782.93,16577.0,PRAIRIE ISLAND-1,8760,0.06720000062849187
United States,Prairie Island 1-2,PWR,CO2,2011,0.066018936,8606.04,16071.0,PRAIRIE ISLAND-1,8760,0.06719999899605393
United States,Prairie Island 1-2,PWR,CO2,2012,0.054164504,7060.73,13414.0,PRAIRIE ISLAND-1,8784,0.06738410945270533
United States,Prairie Island 1-2,PWR,CO2,2013,0.059255671,7724.4,15043.0,PRAIRIE ISLAND-1,8760,0.06719999973590182
United States,Prairie Island 1-2,PWR,CO2,2014,0.064311915,8383.2,15820.0,PRAIRIE ISLAND-1,8760,0.06720254501860864
United States,Prairie Island 1-2,PWR,CO2,2015,0.056627448,7377.959999999999,14070.0,PRAIRIE ISLAND-1,8760,0.06723490564871591
United States,Prairie Island 1-2,PWR,CO2,2016,0.063470093,8273.779999999999,15403.0,PRAIRIE ISLAND-1,8784,0.06738410942906388
United States,Quad Cities 1-2,BWR,CO2,1972,0.240515068,4131.2,7212.0,QUAD CITIES-1,8784,0.5113972592254067
United States,Quad Cities 1-2,BWR,CO2,1973,0.589026712,10117.4,14787.0,QUAD CITIES-1,8760,0.5099999997153419
United States,Quad Cities 1-2,BWR,CO2,1974,0.472035274,8107.9,12597.0,QUAD CITIES-1,8760,0.5100000000296008
United States,Quad Cities 1-2,BWR,CO2,1975,0.401962671,6904.299999999999,12086.0,QUAD CITIES-1,8760,0.509999999704532
United States,Quad Cities 1-2,BWR,CO2,1976,0.449551027,7721.7,12842.0,QUAD CITIES-1,8784,0.51139725982206
United States,Quad Cities 1-2,BWR,CO2,1977,0.459739384,7896.700000000001,13294.0,QUAD CITIES-1,8760,0.510000000486279
United States,Quad Cities 1-2,BWR,CO2,1978,0.536262671,9211.1,15337.0,QUAD CITIES-1,8760,0.5099999997785281
United States,Quad Cities 1-2,BWR,CO2,1979,0.511170205,8780.1,14782.0,QUAD CITIES-1,8760,0.5099999995216454
United States,Quad Cities 1-2,BWR,CO2,1980,0.414543836,7120.4,11326.0,QUAD CITIES-1,8784,0.5113972607471491
United States,Quad Cities 1-2,BWR,CO2,1981,0.552936644,9497.5,14201.0,QUAD CITIES-1,8760,0.5100000001516188
United States,Quad Cities 1-2,BWR,CO2,1982,0.484401027,8320.3,13294.0,QUAD CITIES-1,8760,0.5099999995817458
United States,Quad Cities 1-2,BWR,CO2,1983,0.520182534,8934.9,13878.0,QUAD CITIES-1,8760,0.5099999997582514
United States,Quad Cities 1-2,BWR,CO2,1984,0.485718527,8342.93,11524.0,QUAD CITIES-1,8784,0.5113972598557102
United States,Quad Cities 1-2,BWR,CO2,1985,0.619045103,10633.009999999998,14489.0,QUAD CITIES-1,8760,0.5100000002144267
United States,Quad Cities 1-2,BWR,CO2,1986,0.532946507,9154.14,12434.0,QUAD CITIES-1,8760,0.5100000001441971
United States,Quad Cities 1-2,BWR,CO2,1987,0.547788904,9409.08,12973.0,QUAD CITIES-1,8760,0.509999999897971
United States,Quad Cities 1-2,BWR,CO2,1988,0.572926199,9840.849999999999,14392.0,QUAD CITIES-1,8784,0.5113972606041145
United States,Quad Cities 1-2,BWR,CO2,1989,0.583560514,10023.509999999998,14791.0,QUAD CITIES-1,8760,0.5100000002633808
United States,Quad Cities 1-2,BWR,CO2,1990,0.565841507,9719.16,13462.0,QUAD CITIES-1,8760,0.5100000001358143
United States,Quad Cities 1-2,BWR,CO2,1991,0.514349555,8834.710000000001,12613.0,QUAD CITIES-1,8760,0.5100000002037418
United States,Quad Cities 1-2,BWR,CO2,1992,0.444231541,7630.33,11779.0,QUAD CITIES-1,8784,0.511397260163584
United States,Quad Cities 1-2,BWR,CO2,1993,0.474737226,8154.3099999999995,11440.0,QUAD CITIES-1,8760,0.5099999999705678
United States,Quad Cities 1-2,BWR,CO2,1994,0.330889863,5683.52,8271.0,QUAD CITIES-1,8760,0.5099999999788863
United States,Quad Cities 1-2,BWR,CO2,1995,0.488062432,8383.19,11900.0,QUAD CITIES-1,8760,0.5100000005153169
United States,Quad Cities 1-2,BWR,CO2,1996,0.427761336,7347.43,10117.0,QUAD CITIES-1,8784,0.5113972607325282
United States,Quad Cities 1-2,BWR,CO2,1997,0.47700137,8193.2,11482.0,QUAD CITIES-1,8760,0.5100000001464629
United States,Quad Cities 1-2,BWR,CO2,1998,0.405349281,6962.47,9394.0,QUAD CITIES-1,8760,0.5100000002240583
United States,Quad Cities 1-2,BWR,CO2,1999,0.753023151,12934.279999999999,16747.0,QUAD CITIES-1,8760,0.5100000002133864
United States,Quad Cities 1-2,BWR,CO2,2000,0.721259349,12388.689999999999,16398.0,QUAD CITIES-1,8784,0.5113972600505785
United States,Quad Cities 1-2,BWR,CO2,2001,0.755957979,12984.689999999999,16749.0,QUAD CITIES-1,8760,0.5099999996950255
United States,Quad Cities 1-2,BWR,CO2,2002,0.714136815,12266.35,15416.0,QUAD CITIES-1,8760,0.5099999999510857
United States,Quad Cities 1-2,BWR,CO2,2003,0.802572329,13785.36,16194.0,QUAD CITIES-1,8760,0.5100000001479831
United States,Quad Cities 1-2,BWR,CO2,2004,0.738344932,12682.16,16739.0,QUAD CITIES-1,8784,0.5113972606155418
United States,Quad Cities 1-2,BWR,CO2,2005,0.775360685,13317.96,16408.0,QUAD CITIES-1,8760,0.510000000045052
United States,Quad Cities 1-2,BWR,CO2,2006,0.7777075,13358.27,16161.0,QUAD CITIES-1,8760,0.51
United States,Quad Cities 1-2,BWR,CO2,2007,0.841667671,14456.880000000001,16932.0,QUAD CITIES-1,8760,0.5099999998588907
United States,Quad Cities 1-2,BWR,CO2,2008,0.82814976,14224.69,16636.0,QUAD CITIES-1,8784,0.5113972601047896
United States,Quad Cities 1-2,BWR,CO2,2009,0.765008733,13140.15,16639.0,QUAD CITIES-1,8760,0.5100000000821908
United States,Quad Cities 1-2,BWR,CO2,2010,0.861425514,14796.25,16547.0,QUAD CITIES-1,8760,0.5100000001784236
United States,Quad Cities 1-2,BWR,CO2,2011,0.885022911,15201.57,16641.0,QUAD CITIES-1,8760,0.5100000000236817
United States,Quad Cities 1-2,BWR,CO2,2012,0.902744829,15505.970000000001,16788.0,QUAD CITIES-1,8784,0.5113972604058953
United States,Quad Cities 1-2,BWR,CO2,2013,0.905764658,15557.84,16796.0,QUAD CITIES-1,8760,0.5100000002622471
United States,Quad Cities 1-2,BWR,CO2,2014,0.895936678,15389.03,16646.0,QUAD CITIES-1,8760,0.5099999999532134
United States,Quad Cities 1-2,BWR,CO2,2015,0.906015582,15562.150000000001,16930.0,QUAD CITIES-1,8760,0.5099999998920457
United States,Quad Cities 1-2,BWR,CO2,2016,0.911424144,15655.05,17120.0,QUAD CITIES-1,8784,0.5113972603662077
United States,R. E. Ginna,PWR,CO2,1972,0.019731178,2572.1,6029.0,GINNA,8784,0.06738410930834726
United States,R. E. Ginna,PWR,CO2,1973,0.026072986,3398.8,8325.0,GINNA,8760,0.06719999922325526
United States,R. E. Ginna,PWR,CO2,1974,0.01608811,2097.2,5465.0,GINNA,8760,0.06720000171657448
United States,R. E. Ginna,PWR,CO2,1975,0.023328986,3041.1,6709.0,GINNA,8760,0.06719999913189308
United States,R. E. Ginna,PWR,CO2,1976,0.015808876,2060.8,5113.0,GINNA,8784,0.06738410655279502
United States,R. E. Ginna,PWR,CO2,1977,0.023232329,3028.5,7489.0,GINNA,8760,0.0672000006736008
United States,R. E. Ginna,PWR,CO2,1978,0.024691397,3218.7,7058.0,GINNA,8760,0.06719999929163949
United States,R. E. Ginna,PWR,CO2,1979,0.022710685,2960.5,6375.0,GINNA,8760,0.06720000020266848
United States,R. E. Ginna,PWR,CO2,1980,0.023730959,3093.5,6673.0,GINNA,8784,0.06738410986132212
United States,R. E. Ginna,PWR,CO2,1981,0.025487671,3322.5,7194.0,GINNA,8760,0.06719999938600452
United States,R. E. Ginna,PWR,CO2,1982,0.018472329,2408.0,5150.0,GINNA,8760,0.06720000084717608
United States,R. E. Ginna,PWR,CO2,1983,0.023321315,3040.1,6529.0,GINNA,8760,0.06719999980263806
United States,R. E. Ginna,PWR,CO2,1984,0.024216395,3156.78,6779.0,GINNA,8784,0.06738411092315587
United States,R. E. Ginna,PWR,CO2,1985,0.027772164,3620.3,7700.0,GINNA,8760,0.06719999907190011
United States,R. E. Ginna,PWR,CO2,1986,0.027695222,3610.27,7659.0,GINNA,8760,0.06720000019943106
United States,R. E. Ginna,PWR,CO2,1987,0.029133041,3797.7,7994.0,GINNA,8760,0.0671999997788135
United States,R. E. Ginna,PWR,CO2,1988,0.02710377,3533.17,7592.0,GINNA,8784,0.06738410992960994
United States,R. E. Ginna,PWR,CO2,1989,0.02357715,3073.45,6569.0,GINNA,8760,0.06719999804779646
United States,R. E. Ginna,PWR,CO2,1990,0.02647634,3451.38,7325.0,GINNA,8760,0.06720000069537402
United States,R. E. Ginna,PWR,CO2,1991,0.026720822,3483.25,7536.0,GINNA,8760,0.06720000020670351
United States,R. E. Ginna,PWR,CO2,1992,0.026721819,3483.38,7536.0,GINNA,8784,0.06738410913997324
United States,R. E. Ginna,PWR,CO2,1993,0.026845019,3499.44,7509.0,GINNA,8760,0.06719999955421439
United States,R. E. Ginna,PWR,CO2,1994,0.025880515,3373.71,7219.0,GINNA,8760,0.06719999982215424
United States,R. E. Ginna,PWR,CO2,1995,0.027912395,3638.58,7776.0,GINNA,8760,0.06720000115429646
United States,R. E. Ginna,PWR,CO2,1996,0.022231617,2898.05,6175.0,GINNA,8784,0.06738411129138558
United States,R. E. Ginna,PWR,CO2,1997,0.029876767,3894.65,8011.0,GINNA,8760,0.06719999972269652
United States,R. E. Ginna,PWR,CO2,1998,0.033051967,4308.56,8760.0,GINNA,8760,0.0671999997493362
United States,R. E. Ginna,PWR,CO2,1999,0.027110521,3534.05,7444.0,GINNA,8760,0.06720000112052743
United States,R. E. Ginna,PWR,CO2,2000,0.029259233,3814.15,8001.0,GINNA,8784,0.06738410987297301
United States,R. E. Ginna,PWR,CO2,2001,0.032881052,4286.28,8760.0,GINNA,8760,0.06719999988801478
United States,R. E. Ginna,PWR,CO2,2002,0.029483233,3843.35,7951.0,GINNA,8760,0.06720000028100485
United States,R. E. Ginna,PWR,CO2,2003,0.029676855,3868.59,7925.0,GINNA,8760,0.0672000004652858
United States,R. E. Ginna,PWR,CO2,2004,0.03305143,4308.49,8733.0,GINNA,8784,0.06738410930975818
United States,R. E. Ginna,PWR,CO2,2005,0.030659464,3996.68,8166.0,GINNA,8760,0.0672000021617943
United States,R. E. Ginna,PWR,CO2,2006,0.031599112,4119.17,8157.0,GINNA,8760,0.06719999930083001
United States,R. E. Ginna,PWR,CO2,2007,0.037823243,4930.53,8675.0,GINNA,8760,0.06719999851537259
United States,R. E. Ginna,PWR,CO2,2008,0.036392329,4744.0,8280.0,GINNA,8784,0.06738411002023609
United States,R. E. Ginna,PWR,CO2,2009,0.035524712,4630.9,8235.0,GINNA,8760,0.06719999937809065
United States,R. E. Ginna,PWR,CO2,2010,0.037960022,4948.36,8654.0,GINNA,8760,0.06720000014550277
United States,R. E. Ginna,PWR,CO2,2011,0.033072296,4311.21,7539.0,GINNA,8760,0.0672000002226753
United States,R. E. Ginna,PWR,CO2,2012,0.035300866,4601.72,8055.0,GINNA,8784,0.0673841100597168
United States,R. E. Ginna,PWR,CO2,2013,0.03830469,4993.29,8668.0,GINNA,8760,0.06719999927903247
United States,R. E. Ginna,PWR,CO2,2014,0.035788209,4662.5,8142.0,GINNA,8760,0.06723961626595175
United States,R. E. Ginna,PWR,CO2,2015,0.036588387,4769.42,8313.0,GINNA,8760,0.06720193862566098
United States,Rancho Seco 1,PWR,CO2,1975,0.019257096,2510.3,3528.0,RANCHO SECO-1,8760,0.06720000038242442
United States,Rancho Seco 1,PWR,CO2,1976,0.016915069,2205.0,2662.0,RANCHO SECO-1,8784,0.06738411160816327
United States,Rancho Seco 1,PWR,CO2,1977,0.045056986,5873.5,6748.0,RANCHO SECO-1,8760,0.06719999955052354
